Distributor Name,Display Category,Product Erp Id,ProductId,SKU Name,CompanyId,Pcs/Box,IsActive,Current Stock In Case,Current Stock In Pcs,CurrentStock_SuperUnit_,Total Current Stock in Pcs,PendingOrderQtyInCase,PendingOrderPcs,Pending Order Super Unit,Total Pending Order _Unit_,InTransitInboundQtyInCase,InTransitInboundQtyInPcs,In Transit Inbound Qty in Super Unit,InTransitInboundTotalPcs,Damaged Qty In Case,Damaged Qty In Pcs,Damaged Qty in Super Unit,Damaged Total Pcs,Expired Qty In Case,Expired Qty In Pcs,Expired Qty in Super Unit,ExpiredTotalPcs,Mfg Date,Exp Date,Days to Expire,Shelf Life %,Price/Pcs,MRP,Total Value,Total Volume,Alternate Category,Product Attribute Text 1,Product Attribute Text 2,Distributor Erp Id
SAWARIYA TRADING 41496,Chana Cracker H.J. MRP 10,FE019600421260000D,1291,Chana Cracker H.J. MRP 10|42 GM*12.6KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/10/24,05/03/25,-147,-1.013793103,7.4765,10,0,0,Chana,Chana Cracker,Chana Cracker Heeng Jeera,460307
SAWARIYA TRADING 41496,Litchi Drink 125 Ml,FDRTA1801250500,1796,Litchi Drink 125 ML (5 L C/S),111290,40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/25,30/11/25,123,0.683333333,7.5885,10,0,0,Fruit Based,Litchi Drink,Litchi Drink,460307
SAWARIYA TRADING 41496,Mango Drink 125 Ml,FDRTA1201250500,1689,Mango Drink 125 ML (5 L C/S),111290,40,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/05/25,10/11/25,103,0.572222222,7.5885,10,0,0,Fruit Based,Mango Drink,Mango Drink,460307
SAWARIYA TRADING 41496,Peeloz Orange-30-Gm,FI067400250500001D,2344,Peeloz Orange 25 GM * 5 KG,111290,200,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/03/25,06/12/25,129,0.477777778,6.336,10,0,0,Confectionery,Peeloz,Peeloz Orange,460307
SAWARIYA TRADING 41496,Popcorn Butter MRP 10,FI008400200240000D,1814,Pop Corn-Butter-10-Mrp|20 GM*2.4 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/09/24,22/01/25,-189,-1.588235294,6.3361,10,0,0,Extruded,Popcorn,Pop Corn Butter,460307
SAWARIYA TRADING 41496,Mexilla Flamin Hot MRP 10,FI058000400480001D,1521,Mexilla Flaming Hot 40 GM * 4.8 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/02/25,06/10/25,68,0.283333333,6.676,10,0,0,Mexilla,Mexilla,Mexilla Flaming Hot,460307
SAWARIYA TRADING 41496,Banana Chips Yellow MRP 10,FI015600150300000D,1552,Banana Chips Yellow MRP 10|15 GM*3 KG,111290,200,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/12/24,19/07/25,-11,-0.052380952,6.676,10,0,0,Banana Chips,Banana Chips,Banana Chips Yellow,460307
SAWARIYA TRADING 41496,Panga Tangy Tomato MRP 10,FI063400380456001D,1604,Panga Tangy Tomato-10-Mrp|38 GM*4.56 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/03/25,23/10/25,85,0.389908257,7.256,10,0,0,Bridges,Panga,Panga Tangy Tomato,460307
SAWARIYA TRADING 41496,Takatak Bhoot Chilli-10-Mrp,FI572500450810000D,1459,Takatak Bhoot Chilli MRP 10|45GM*8.1KG,111290,180,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/01/25,12/09/25,44,0.183333333,7.25,10,0,0,Bridges,Takatak,Takatak Bhoot Chilli,460307
SAWARIYA TRADING 41496,Mexilla Jalapeno 42 Gm,FI058200420504001D,1368,Mexilla Jalapeno 42 GM*5.04 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/10/24,14/02/25,-166,-1.328,6.6756,10,0,0,Mexilla,Mexilla,Mexilla JALAPENO,460307
SAWARIYA TRADING 41496,Mexilla Flaming Hot MRP 10,FI058000420504002D,1970,Mexilla Flaming Hot MRP 10|42 GM*5.04 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/11/24,18/03/25,-134,-1.116666667,6.6756,10,0,0,Mexilla,Mexilla,Mexilla Flaming Hot,460307
SAWARIYA TRADING 41496,Mexilla Mexican Tomato MRP 10,FI058300400480000D,1988,Mexilla Mexican Tomato 40 GM * 4.8 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/04/25,06/08/25,7,0.058333333,6.6756,10,0,0,Mexilla,Mexilla,Mexilla Mexican Tomato,460307
SAWARIYA TRADING 41496,Mexilla Nacho Cheese MRP 10,FI058400400480001D,1562,Mexilla Nacho Cheese 40 GM * 4.8 KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/04/25,22/08/25,23,0.191666667,6.6756,10,0,0,Bridges,Mexilla,Mexilla Nacho Cheese,460307
SAWARIYA TRADING 41496,Chips Salted (Ridged) MRP 10,FI342900300450000D,1432,Chips Salted MRP 10|30GM*4.5KG|Ridged,111290,150,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/09/24,28/01/25,-183,-1.525,7.2561,10,0,0,Potato Wafers,Chips,Chips Salted (Ridged),460307
SAWARIYA TRADING 41496,Whoopies Cheezi Puff XXXL MRP 10,FI587500380342000D,2967,Cheese Puff XXXL MRP 10|38 Gm*3.420 KG,111290,90,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/03/25,24/07/25,-6,-0.05,7.2561,10,0,0,Extruded,Whoopies,Whoopies Cheezi Puff,460307
SAWARIYA TRADING 41496,Panga Tangy Tomato MRP 10,FI063400380456001D,1604,PangaTangy Tomato-10Mrp 38G*4.5KG,111290,120,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/05/25,10/09/25,42,0.35,7.2561,10,0,0,Bridges,Panga,Panga Tangy Tomato,460307
SAWARIYA TRADING 41496,Lite Mixture MRP 10,FD048300451080000D,712,Lite Mixture MRP 10|45GM*10.8KG,111290,240,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/12/24,09/07/25,-21,-0.1,7.009,10,0,0,Lite Namkeen,Lite Mixture,Lite Mixture,460307
SAWARIYA TRADING 41496,Mini Punjabi Papad MRP 10,FD059100220396000D,1123,Mini Punjabi Papad MRP 10|22GM*3.96KG,111290,180,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/02/25,10/10/25,72,0.3,7.009,10,0,0,Mix/Chivra/Chanachur,Mini Punjabi Papad,Mini Punjabi Papad,460307
SAWARIYA TRADING 41496,Chana Jor Garam MRP 10,FD020400551100000D,1000,Chana Jor Garam MRP 10|55 GM*11 KG,111290,200,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/12/24,19/09/25,51,0.188888889,7.009,10,0,0,Mix/Chivra/Chanachur,Chana Jor Garam,Chana Jor Garam,460307
SAWARIYA TRADING 41496,Teekha Meetha MRP 10,FD089300420840000D,1215,Teekha Meetha MRP 10|42 GM*8.4 KG,111290,200,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/11/24,16/03/25,-136,-1.133333333,7.009,10,0,0,Mix/Chivra/Chanachur,Teekha Meetha,Teekha Meetha,460307
SAWARIYA TRADING 41496,Cornflakes Mixture MRP 10,FD025500250625000D,767,Cornflakes Mixture MRP 10|25 GM*6.25 KG,111290,250,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/02/25,09/10/25,71,0.295833333,7.009,10,0,0,Mixture-Premium,Cornflakes Mixture,Cornflakes Mixture,460307
SAWARIYA TRADING 41496,Boondi Plain MRP 10,FD018000401008000D,487,Boondi-Plain MRP 10|40GM*10.08KG,111290,252,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/11/24,24/03/25,-128,-1.066666667,7.009,10,0,0,Besan Namkeen,Boondi,Boondi Plain,460307
SAWARIYA TRADING 41496,Nut Roast Peanut Roasted (Salt & Pepper) MRP 10,FE066900280840001D,1457,Nut Roast(Salt&Pepper)MRP10|28GM*8.4KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/02/25,10/10/25,72,0.3,7.009,10,0,0,Peanuts,Nut Roast,Peanut Roasted (Salt & Pepper),460307
SAWARIYA TRADING 41496,Nut Roast Peanut Roasted (Nimbu Pudina) MRP 10,FE066800280840001D,1449,Nut Roast(NimbuPudina)MRP10|28GM*8.4KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/02/25,10/10/25,72,0.3,7.009,10,0,0,Peanuts,Nut Roast,Peanut Roasted (Nimbu Pudina),460307
SAWARIYA TRADING 41496,Nut Roast Peanut Roasted (Tandoori) MRP 10,FE067100280840001D,1475,Nut Roast(Tandoori)MRP10|28GM*8.4KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/02/25,18/10/25,80,0.333333333,7.009,10,0,0,Peanuts,Nut Roast,Peanut Roasted (Tandoori),460307
SAWARIYA TRADING 41496,Nut Roast Peanut Roasted (Hing Jeera) MRP 10,FE066600280840001D,1436,Nut Roast(HingJeera)MRP10|28GM*8.4KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/02/25,18/10/25,80,0.333333333,7.009,10,0,0,Peanuts,Nut Roast,Peanut Roasted (Hing Jeera),460307
SAWARIYA TRADING 41496,Nut Roast Peanut Roasted (Chilli Achari) MRP 10,FE066500280840001D,1433,Nut Roast(ChilliAchari)MRP10|28GM*8.4KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/01/25,30/07/25,0,0,7.009,10,0,0,Peanuts,Nut Roast,Peanut Roasted (Chilli Achari),460307
SAWARIYA TRADING 41496,Ratlami Mixture MRP 10,FD076500401200000D,1198,Ratlami Mixture MRP 10|40 GM*12 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/11/24,20/07/25,-10,-0.041666667,7.009,10,0,0,Mix/Chivra/Chanachur,Ratlami Mixture,Ratlami Mixture,460307
SAWARIYA TRADING 41496,Masala Moong Dal MRP 10,FD055800351050000D,807,Masala Moong Dal MRP 10|35 GM*10.5 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/01/25,28/10/25,90,0.333333333,7.009,10,0,0,Namkeen Dal,Masala Moong Dal,Masala Moong Dal,460307
SAWARIYA TRADING 41496,Aloo Mixture MRP 10,FD013300381140000D,983,Aloo Mixture MRP 10|38GM*11.4KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/03/25,06/07/25,-24,-0.2,7.009,10,0,0,Mix/Chivra/Chanachur,Aloo Mixture,Aloo Mixture,460307
SAWARIYA TRADING 41496,Chatpata Matar MRP 10,FE040000361080000D,1361,Heeng Jeera Matar MRP 10|36GM*10.8KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/11/24,24/03/25,-128,-1.066666667,7.009,10,0,0,Matar,Matar,Heeng Jeera Matar,460307
SAWARIYA TRADING 41496,Dal Biji MRP 10,FD572400401200000D,782,Shahi Dal Biji MRP 10|40GM*12KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/11/24,09/03/25,-143,-1.191666667,7.009,10,0,0,Mixture-Premium,Shahi Dal Biji,Shahi Dal Biji,460307
SAWARIYA TRADING 41496,kaju Mixture MRP 10,FD043500220660000D,314,Kaju Mixture MRP 10|22GM*6.6KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/03/25,28/10/25,90,0.405405405,7.009,10,0,0,Mixture-Premium,Kaju Mixture,Kaju Mixture,460307
SAWARIYA TRADING 41496,Malai Sev MRP 10,FD049600421050000D,909,Malai Sev MRP 10|42 GM*10.5 KG,111290,250,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/08/24,01/01/25,-210,-1.409395973,7.0092,10,0,0,Sev Namkeen,Malai Sev,Malai Sev,460307
SAWARIYA TRADING 41496,Punjabi Tadka MRP 10,FD075200421058400D,847,Punjabi Tadka MRP 10|42 GM*10.584 KG,111290,252,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/08/24,23/12/24,-219,-1.825,7.0092,10,0,0,Punjabi Tadka,Punjabi Tadka,Punjabi Tadka,460307
SAWARIYA TRADING 41496,Boondi Plain MRP 10,FD018000380957600D,486,Boondi-Plain MRP 10|38GM*9.576KG,111290,252,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/25,31/08/25,32,0.266666667,7.0092,10,0,0,Besan Namkeen,Boondi,Boondi Plain,460307
SAWARIYA TRADING 41496,All In One MRP 10,FD012600380957600D,963,All In One MRP 10|38 GM*9.576 KG,111290,252,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/10/24,20/02/25,-160,-1.355932203,7.0092,10,0,0,Mix/Chivra/Chanachur,All In One,All In One,460307
SAWARIYA TRADING 41496,Chana Chur MRP 10,FD019500401008000D,991,Chana Chur MRP 10|40GM*10.08KG,111290,252,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/10/24,15/02/25,-165,-1.386554622,7.0092,10,0,0,Mix/Chivra/Chanachur,Chana Chur,Chana Chur,460307
SAWARIYA TRADING 41496,Chana Chur MRP 10,FD019500421058400D,995,Chana Chur MRP 10|42 GM*10.584 KG,111290,252,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/09/24,25/01/25,-186,-1.56302521,7.0092,10,0,0,Mix/Chivra/Chanachur,Chana Chur,Chana Chur,460307
SAWARIYA TRADING 41496,kaju Mixture MRP 10,FD043500230690000D,770,Kaju Mixture MRP 10|23 GM*6.9 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/10/24,24/02/25,-156,-1.31092437,7.0092,10,0,0,Mixture-Premium,Kaju Mixture,Kaju Mixture,460307
SAWARIYA TRADING 41496,Bhujia MRP 10,FD092200381140000D,558,Bhujia MRP 10|38 GM*11.4 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/10/24,19/03/25,-133,-0.89261745,7.0092,10,0,0,Bhujia Sev,Bhujia Sev,Bhujia,460307
SAWARIYA TRADING 41496,Achari Cube Mathi-35 Gm,FD232800300900000D,1162,Achari Cube Mathi 30 GM*9 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/08/24,05/11/24,-267,-3.513157895,7.0092,10,0,0,Tea Time Snacks,Mathri,Achari Cube Mathi,460307
SAWARIYA TRADING 41496,Pudina Mathi-30-Gm,FD232900300900000D,1164,Pudina Mathi 30 GM*9 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/08/24,01/11/24,-271,-3.763888889,7.0092,10,0,0,Tea Time Snacks,Mathri,Pudina Mathi,460307
SAWARIYA TRADING 41496,kashmiri Mixture MRP 10,FD044800220660000D,772,Kashmiri Mixture MRP 10|22GM*6.6KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/25,31/08/25,32,0.266666667,7.0092,10,0,0,Mixture-Premium,Kashmiri Mixture,Kashmiri Mixture,460307
SAWARIYA TRADING 41496,Chatpata Dal MRP 10,FD020000451350000D,787,Chatpata Dal MRP 10|45 GM*13.5 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/10/24,14/03/25,-138,-0.92,7.0092,10,0,0,Namkeen Dal,Chatpata Dal,Chatpata Dal,460307
SAWARIYA TRADING 41496,Moong Dal MRP 10,FD060300381140000D,818,Moong Dal MRP 10|38 GM*11.4 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/10/24,20/03/25,-132,-0.88590604,7.0092,10,0,0,Namkeen Dal,Moong Dal,Moong Dal,460307
SAWARIYA TRADING 41496,Masala Moong Dal MRP 10,FD055800381140000D,806,Masala Moong Dal MRP 10|38 GM*11.4 KG,111290,300,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/10/24,29/01/25,-182,-1.610619469,7.0092,10,0,0,Namkeen Dal,Masala Moong Dal,Masala Moong Dal,460307
